hash,readability
a32875bb89f84ee315cf7d0106a4840f46650347607d68cfeadc3cae686d3e16,101.25
aa2e31f7380b36a2e16fbb436b00fbe1cf97a8fd7f48c7e30a3235305cb2c3a3,101.25
eb8d6cd1d7b8ad74888ff296f85f765a5d1b69f9e4247431fad6987d99984f4a,81.31506849315069
4f95f765575537edf6e40533744ea7e33f942e2712c9a8eb7740d1799fd742e4,82.55454545454545
bf58e6d95eef65b59867a88ab9ef689fd872d520ddea470d9303135d3ffb1d75,153.92857142857142
a5557b60e26099c13e70bcc6c3502e29daf881d3a373cde2694edef0dd4b3962,121.58620689655173
ec207f956b124d4e36590b0415d884999c9f7b7b0e5e555d9c9afce5bd5ee1d1,72.72289156626506
39273cefc93382072c05f2f204877bbbd5747406c0df0d29ec022fc955227723,89.015625
fcafbbd5dba92489ba7d461e82a80394ea21ce32c298ee3831604ec09fdc4bf4,89.62694300518135
6c3da813eb6f4a471e67c130f001e0361913568fe07fbaefc91ce406b430c038,89.62694300518135
7e570d5030fddb8127271d3bdff840e89adbe8b9bb9e7aadac1e215b1dadca98,87.25
16f0a959852eec3ad7af49c7af79ba01fab3f892b85c2b5cf7481a4b9614e707,90.375
fbeea98e0d3eac9b34f9763f79a29eb795b87cec8363f87f8780f6140d96f12f,68.48076923076923
d88f82bd3606768c6e1bf3fe0609c61ae9ab2d5fdbf9d2cd6db20606f72e6394,88.07692307692308
1be2e21d494126c537c2ec3712e5fe16704b28c8b784e01172c08d6e6c334971,115.09333333333333
f7044a7a4d0d7015dd187155b314a29924c8959113de75dc38d5e8cadda9cab0,112.89655172413794
c18a0fc2df2d00e490c043fe33ff59ec0029f57b933ab98595c458351bacba44,92.17647058823529
27b6baf58667d663a6da03838901d7d514e97062b62c295433d2a6a6db2e4daf,90.73333333333333
65b9fb3b6e8e324ab239be5c06167ef62af6167bbf8f2340e256797a45084048,68.36241610738254
1073946ec3752cc71ab4d3773d4fbd973abcadc1185373231aa6d0089128767b,112.89655172413794
c273db39ad1891732105922efa594d441021fdea197ce54194f2245a002e151c,92.17647058823529
6670e20d54bcf5aaec2a745e029bd8e8468feda32915a8deab117922e245bff0,115.09333333333333
ea56a439337b897a236081482ebc7fdce8ac104ae4735b488c51b7fcea554854,109.13888888888889
a0b6373209141b28a53060f7b923b89fe919a59933234fc4a5510fedb655071c,112.89655172413794
613bc7abaa6a28a4398dc236891ecde38d3009fcd22a5c868e550a46adb5e87b,112.89333333333333
33de304c5cde959f70e7ab962ffa1ac21618a445b1fb5164bf834d5a1190be39,92.17647058823529
99fa181bd319d638dacf0b7d1b5456be4b1e65ecdad43d3f55ac8caa5cb0e152,112.89655172413794
bb93a02f119fc7d3c53e67f2accaea25640ee5880d9219fbb98e9b4b41f88f77,112.89655172413794
b52d1b765574bf856b009d99bfe9650cabf11b4288b718f023656db66375657d,115.09333333333333
fe630fa98f55d37a146ec95e7e4533ef8f7ee74545d4d267b6edd2f525a5de5d,115.09333333333333
ddb2b1bcdf0b098ebdda0f19d25203556dddca2b75ca6a204050a51260409374,115.09333333333333
038382bb935f016fdff32e365807ff27e96ec2dd3de46934c1ce99a0d83b8f2e,92.17647058823529
52fe111c75c26272a2a6bb9514d068a1805fa58d03ae81449abe2af630f69f51,92.17647058823529
cfd9d1ae4b07eca05772441c7acb4e544736db016ad60f207c2b1039cbd5f0e9,443.54545454545456
841613badcd2471f830cf5ff384965fd3aa59b97e438611d05bcb8d7332056b1,443.54545454545456
c66cf25e1ffb2940e4ea986aa4f1ec2dd7d6de9d455aa0bf48e0c4a0d2e401d6,339.9166666666667
d3a785e7f3e52e374aee63bedc0400da35b8128c721dbe1074bee7ee2c3e7222,339.9166666666667
b3146c709d8ffd64b65304921607eed1c9c89024405fbd0ef4cb4ba76fd5435e,441.3636363636364
f0b7803f320a824c53e867df39047805905e84c5b07fdd21149d95947da88acb,112.89655172413794
73557a9469c5f610ea544dfda85aa6fc6c52fdfdc800f2696f2eb8fe30c694e6,115.09333333333333
65d89f13332f6642288424a3758a27f605d6e94e8e91a81a996da5476d7ff4a6,125.68181818181819
1d577617af257de67009df60096a7a6f4d0225c29bffcc51149a52e34b641952,92.17647058823529
16737670586e510f88b95b16c7b53747903a72c6e9caa8e1542a03c8939e7a1f,443.54545454545456
512064970c1cb0ccda9fd6882df2b18fba6075776d6e0455249dd540ef3527c5,60.64
6a5a49c75580c299cbaf1c160ec94320ac4923eb34422fc3178bf1acd988a199,109.13888888888889
f58945276c7a906111208c16b0b44f2e3095737042a79c140c881c16c8ba29e1,126.0
e0cdc7b6573a32cce744f0e4f0e6797393aa25bd118b29873abb59fdee74d6df,443.54545454545456
310749f55448491615370ed102157fe6224a82a8c284870c7badb4ebff4453e9,125.68181818181819
db1b87003895063c7e527661dbbfd0dd4a3720ba0e1a4b6e5099c9591a6cfd50,125.68181818181819
9debb73b53f997ffdf1e1548eebcb5c8b72ab86d27ceee4318317f4db6c1a8f5,112.89333333333333
2f3600da5407a30decce861ab73f1cdf5291e5e2fa1510922e324a3a58ce64a8,128.0
e13c080d9c215d9f74787dc601a142e24e385c9c1085975885cb6f899ff4886b,70.96
11621c51d0c89cb0279b4fafbec9a6ca2698e290e916349b2f8a2251cf71b09e,125.68181818181819
69f8169e5c8109273ae0d99bd20a5b30a63e5fcf1ad4dc653f8a0dc7dbf130f9,92.17647058823529
d19a103219c98dd1ba3f5a6c9472f180f71102ad00adc1b5278b7fcb4408228f,115.09333333333333
61e3767b3c8ed428b39a398d0a5a6e1cfb55bafda0bc00f51663f234daa6d92e,125.68181818181819
e7e1d341ca0815b9fcd5828acb613e0118273d8b35759dcfc8eb82b77c527ccb,137.3181818181818
0ca76eaf6ddb5242e8ed94796c4da6153a160cb6c44110a04db0068250b63e49,339.9166666666667
032caebc650d990440a5da11ddadaea4f409f70a7f9ac91c54d7efb64f70101c,121.92424242424242
2de878b2a7144273983010c49c2c4200ea4c855c763e14779a2a87fd6968c2be,129.3125
0aa476a0425d88244ffff26ea8141df00dd852772ae9d2f833408d374b0f4994,71.8
f7cb1dc37c7d6d980f4b509052953d032076b28ab433009894869982c396c9e7,112.375
b96f8122e3e52df0bba3cf6b70014a9e9afe80fa322524e1d09f22e911f61a38,127.33333333333333
66fa4892d9329c257e57e2812b09a389b3e15b4f60dd3ce7b20723ecd43b8ff4,141.11111111111111
4bd604d5d0ef5ccacc1c3ff6adb77bfe864d070ee38423ce92e661c748732fbf,443.54545454545456
0258112694e67e9b9dcc7b7b093929dda92fd86fbaf544d1035b2020114cebcd,111.86567164179104
fdcdab258d331c442e418fea36aabf4cfe5affd2ed47fa2c8c2077e86a8ed644,366.90909090909093
7b0817b0278e462b9cfe0b76de28539fe8de9145e1af68309b50836cb7909470,128.0
3a1b759c85ff5e0d8737e06fe5b0c84ed962d14027e12613283fb3c99da9da0a,126.0
415f1b778680ab6aa605aeb61483994c8ecf30adb075b37b13aded7629e7f3ea,92.17647058823529
201e7b038fc77c9d6d19201d774351745645e6eea57ce687b3bd26699cfea739,115.09333333333333
3ff230c946971962839c4f64a39a94400aff58ba09426887fd276f27a1b5a00f,125.68181818181819
918e099bec6a3b1e12ad9b4538aa9f159353521500dceae4da6ca09648468240,70.96
9eb1455b140ee130ab84480143e20886bf570205d2dafcbdbe8652c6694d2848,70.96
32f6ee491beed74919a038cbc5beb5464e2562a962f9f656b53c9131a6c39df9,125.68181818181819
30bef545a398c74b36a024405b8cf6b525dba99f5f8ff2d6aff8bbd7dde02991,125.68181818181819
17ae4358c72bd8c1291be727697f59b42d934b5db12ed24b0408ec0a9342d8d4,80.67708333333333
14c568951e9d09d215f6271e9fbdb3746a065542036ac4ad9cdb036104af0f97,112.89655172413794
70ab3edf97a2333c566cab536f8591aa99b37495c41fef419e97cc6f67de0310,125.68181818181819
ad900bfe33baacef038b7e029e0043ffeff11e4a8a25a58a17297087852c48bb,68.93939393939394
62c96b73053ef7017bf4a781c0df0fce3f0886b5c01d897913d8d15be0bbabb7,126.0
677bc6c660d0169b7c3fe43725e7308a98c5b54bbf53f3a01348d15d80b92b53,125.68181818181819
88d577da4fa5648d4e2cfd7df1b65bc7413e7effc63bb7938794ce037f9a6cd8,94.36
d218ac68c1a13714cd30af16787319d8d030010622169abc1593dc37eeb99d7c,128.0
48802bedd007095b3efb6808dc69a19328fd2d90461db3321b695713e4de2fd8,125.68181818181819
8627f24cac54360c6e5b3325cad2ccf5cbdb367f73f1fc794394457e4b10cd1c,121.35714285714286
2a66f924cbde3a044b3cac34fe62944844370c86f0f0bd5b6f3f502685963003,112.89655172413794
e91b9bc1e72221660498ac0c3e575f3c237965be7e68b0a99dc35c51dade48b3,58.0
392fb203b0a435edb8546e74e50de1d8dd8756633c1103eee209e7034c383e24,164.6875
7dfe65ef18e567acd7ffe402464e081e74dff6e2c6149ab6462a7027102d6957,126.0
da45caa481fa461ec7578074e9b4f7bf18fb288eddf6abba485837042dd57d2f,118.25806451612904
0a84d639b7a3c97206e2446001ffbd945de34885c498a22870eee6c9188fe65a,83.51851851851852
07b80b36f4f44eca115dc1abe290a6827522b12a2194cab9d9246e2e68174b86,88.3076923076923
3224c8fcbe35875ba7651e230046ef150fe4d6153d8c1cd69b603a9eb8f9c3dc,88.73846153846154
d9db9841fafe644bafbf7d7c0b19f16613f06ab81690efd1e4d43e95e398bb81,89.734375
63eed849dc180747558b23d473ca93b28d7f53c2379d52f27d11161863289ec0,90.203125
f591f71c15925af39a800cc137b8581c2ad0bf2f8a78b0987b988a2c4469947b,89.9375
d20fe7b810f94d0d27ab05008ce7192e27fca04b4c68ed8aa9cd97c41db5e1c5,88.46153846153847
22636b077d6ecd418ba2518f85b0f6d76f741ac260f4a6bbe1cc8672e9f82871,88.859375
583f213a2203b8f6c2c76ab2431adbcc077ba0da8a391640eb557ee87bb2251d,89.1875
eda926f7911b035123bbecd4ebaf01b98900b76640abb15ee62182a60ae8ce1d,90.109375
5947d0c0eaa3c859acc9b6722e9a90e3219e981a97fd1f0a0164c36d7eb17af8,89.109375
0dcfab880f745ba258f0b1163ca1facb412e9051282e636c4320af9f04a419b3,89.765625
829ea11067bf62087a88523089dee411dfcde983aadb4f299dbf1d0df2c75e34,88.890625
40d3961434db26254a46eeeb49ecd527597eb18b71fe4675bd5cf24398ddd4e4,78.94318181818181
e9ad5c2e04079c04b5bdc7d3e446f447dc50422bcf1c1680b5959c9f110a0d3d,203.125
b5e46812cbbe83fb1ac616ca851d6798299c6667773abccc6a12c9591fe54a12,105.30555555555556
3d257249318a7af0428059f4600c502f012be950d9c3f3eceee38caf8884b7ca,107.9041095890411
4a5d45da83e3767333e5604be5bca2d8c65731315f9b311c5978524fb7b0cb7c,213.44444444444446
ac7be65a2994d31234fce84469fe8176547a27cba87bdb34f3fd88f15d5a289d,131.98039215686273
9cfa16c8fb4d67ffda40c997c24ad3595a963691888227abf7168f1566161d30,86.69642857142857
d15686070c30b7f98ed47561eb5b751b41b5902434c47d101c9bea034ae867fb,68.01123595505618
f9c40d59de07c3882de0b08c8d7d753873ee3e15f164be27c7079ddcd3a1a26a,89.62025316455696
a9526fee0e79890101734efc192b923483125843955d66f6f42778b0fd59383c,107.68776371308017
6a156f4fa0662e28e98ebe8bd0c63e29b52d69dd1fc3a19721102df8aaa1a0a6,70.8578947368421
1e52366d69cdeaf4c5a3a4d69a8bc2eac08f74a7aa3626d8e4165b8beddafa32,114.54545454545455
9ae694d848be4b53578f6038a803f7eb747cfbb468953975bf0bef3bb230fc2c,73.9074074074074
01973bbda851142f6ec9f2a42aead6a38d303c3687454847edda828f2f338170,107.81111111111112
49be3cf520008377971a28fe5eed4b004130cdd9946d5b789df36353161ac6aa,222.875
a499d1c65b009cf7ca31e8e58bf45e6d2c0d3bc54628c80b9ae49de37bd16b30,107.5
4d8f9b0e8ab7f7997c48eac14bfd99181cff373df14b79530193b049f27915d1,105.88571428571429
30998045efdcba2583e94adf00e4c75cc298bb1c1cab4a6f3bc5b35d295a978d,125.54198473282443
0f365436e12f84ad58b05418d5602d2ccba406389190ca7bf7d3f6b44659155e,94.66666666666667
e15e6f11a4c2d70a3c7db42b9d014b68b54f4875ab2ba632b844a3a869b0fc22,100.9
fe32fbebc63a7731b673dcb06c8bc04e54d0ea595353289e39534a5f4b6bbfc1,197.5
a3b74be7b216f4f524c0e86001ca379fb3d8833f9ab6e1415fe8e8ebd7c1be23,162.94736842105263
b84ae6655dba0cc34da41be824a156341b4ceac2072d754a8d8e037309394d1c,119.70149253731343
86a5b9ea7eca2f167ca51ca66558bc475409d42eccbae2b68c60726d44272c51,117.96190476190476
382ad42b8fc8f77845b4fad1d3d4ee670bf2afff328fb263b9934dc2103eee60,118.01904761904763
aa71d4e8ac03adcbdb77500dce68755f02a28b840a8751ccb049f2fc9f193a0d,119.4776119402985
7bdd89f106e0b370cf1c3df5160378a26417197d14c4a93348ab7b1b55d9f306,196.88888888888889
81f8bcf9605e9d441733859fa0d96938cc6589ec592473577c4b301442508ce5,162.73684210526315
17e31ea1471021b7bd213c394b837970465bbd08bbc4b168bb63dc0aba3e690e,366.0
824214ee874129f9a089baa6e5226360d9e1e8aaf2bebffc28774e91370a3c4d,370.0
9cec06394d83fb2f54fde7333ff20bef11becb6fbfb1b1795fd1094c31775904,366.4
a631764180b6fda0c6ab7d37b16f72d901307a6dd2dac81121da8c30d4d0adaf,226.66666666666666
2b3a2345a816588b55cd464da0854b522779c013ed847baf0d6dd907b84d37b1,111.21212121212122
f31359cc88163e238298f1c9aab1e2d1f08c4816a9de684a23c6c266c676abe8,135.0989010989011
f4571a48d6b4bc808a448d2750d5637e0a22490a34d79280938f78309bd7e6b6,203.875
bd73166fdebe6ee4e0a1016a58d2d78ec7645e3d06f826feb5823e9638a62b3b,110.17391304347827
6e0af56af8dcce0e4027d57ba93a87e4b40a698d294695fdecf84e5ab515d4ff,99.07142857142857
0b37a4a79dab51c123663568906b0a759ba275bf4151cf3cc613ed166dd48d49,110.29166666666667
d5430520dc7dc7a31e09d4e3b58bffb4cd9c64119b6b585f45f23e4f84f6fda0,63.08965517241379
e04e1ff4979c95c7717e506208974af06a5fe337000963d8218a6c14c71daf99,106.40639269406392
c97901eb11ea5dfd6dd74c90b93468908eb3a54645fed25b6670d07848a9b2b2,106.70588235294117
00ea3534c7f9c4ecfb12216b19ada3ebeca3f9fbac6d37f2410d2983546a5d79,94.76811594202898
68f75930df753be641de7c87cafad5e5500b31b8273086ced2f59ff2f6a1e8b4,114.54166666666667
1d4a31409b7b37a24522144040eb85b65e8d611ea18152445c66d8dba61891d8,90.8
0b82da6fbf09d6396b3669e3fdd631934fe452d6f219fa0d2629c9165612fa5c,86.07741935483871
1552ba045f1f651903cd769fb941c887ca76ad67f769503f60366b3975bb1ee1,96.4
41c63dfe50e4351c14bd7f3d66edfcf24f12ec82530d7693c635066e400a5413,105.01694915254237
bc731ea528a28c6b96666c7f3bb783a2589be8c2ed8d464e8041fa533c52fd7e,87.67724867724868
e480e5c44dde3abafdf04e79b13f141172a553336b11c92786aad88f8b1758b6,86.07741935483871
066f772036de3d035b5bf7806405250c1b80be5a5c115878dac0231a2529d6bf,103.95833333333333
1ad1ed221b931e4c1ac9a745cc57730b4f34efc7c35e962e4098e7a1d2c2e611,68.77142857142857
53c0ac7fcddcf91cadd187f72b263ad18d5862119ec405bad6dc143acfd2dcd2,67.35416666666667
f44cec7ae35d51bde740cef64b4108545163a7f9d7c5f8ada354e6c418f204b6,84.09333333333333
39695eab2fb915f02892e422e892c0c8ef0bc95a970d04af13b4ee5a7220fae0,206.71428571428572
8f00775f8a1cbd84f72d7397b4e189edc34826e36e023e2d296df59ee2f43e95,83.37908496732027
fbdfd6d106ff95adb823a89c2469fe8d82a26942ccc56eff26be4d5ddd46e606,90.64935064935065
fc85a3a7b39336489576fbeacfe34d446778a6ad4657ec189ee86400e8d6ea93,445.0
26ce7082bc6efc23fb90af8889c58c6944d82e9b9210e6c0a1e69e11f20a6ba2,126.45454545454545
f7989222cbe20ee8ba5d23e09e8deffc90c0ae8374b1f74861c4a5ae8a0c38c4,76.0
68c79677f61fdc926a4aff94a5241ba57548e57c0d23b9168200662f30ac8eb6,63.534988713318285
3a9a51b7a67651fbc6f2bbc792c4abf6d70622bb5ab97f675e3e2a27fd57a1fc,87.59433962264151
2690bc07d453f62e12a23bf75b6811e676bfec3b409a15e99fdd5c93fb2e0852,105.31944444444444
79d5f56afe71a83211b20356620a56e35a6f2fc60207a5518b86dd1c641f206f,70.24719101123596
9b5b2c7347c49766fa80a9a1188f05ce3d4a8ffcf61a0458dbb50dd82b836244,204.5
e69c58fc7c9e133a3dd5b853a431a249da0423734139e74376593684f4b7bc3d,73.98224852071006
5771842cba2a133cc119e5971135a3101423643c1336d27d7741ad1f3a9d674a,108.1829268292683
70025022df25ca87e502eea0ebeaf9c7c8a957cb248ad080033a8e0e0dec3c2c,117.5
9c6077c0bf5ebd677abf22362254c5946e2b8cd9d10712c7b263df323e31eab6,73.98347440548166
3bd30ca8b89e939f07dff120ad6395fe3fa4dce3d13b98191f12824dfd3db90f,80.52018395503322
fa801baba660744b449af19e3a540bd7772996bd96fa50e7de7d334cc0fe65b6,82.6842105263158
1ab6c0c877757caccb07ded0e381e442087157f5cc45cf3e89e8e001603df0b9,204.75
6cff03c3d374bbcf964ead8cc9548777552d1e7e16b9467c3fcfd2ae41506c45,105.48611111111111
848ec85f0e80b4faddd1d90762cf518ab91ee022a03306f6577162bc9e891746,75.24242424242425
cfb082fe6e3c3fac7d9649131ac47c4f3e3388ab720d162f8a46c3f82844b641,199.125
aacafa39c05e8be50b3ac0f73e04105be3b7c118322eabcb42316c826110be49,104.70833333333333
faf7d176f38f4ca90b43419032dd49ebd22fec931926ffb9cfd1bf52873b45f9,87.57971014492753
c4a6f52db474b0aa4017309bafadc9a9147eca9ab3d11a30ca7fdc0258ac6b6b,103.8974358974359
12138d258e97d24b657e0a57b6fb2040cc27a63307472dc747a8c33307152096,118.62962962962963
dc17e872fe7bfe10149e37d265ab2bc485f9f6798dce798bd7f9f3a18a23e12e,271.9
9aaf4b94354f831999bc579229f28ee876dfc0d2fdbded40aab4d1ee87268c3f,271.9
d078a59d1b1aac863f41c739e184bdbf625a576f04e89b3e4dc831ec4a13db4b,125.38605898123325
139d40d10c2c94839f41513f2f46e0237a648b16a77c344f42d564cdcc8f6760,589.6
1dfe83120865a6bb0cd1bb1f94ff3d4b7d637bbae9b920c8b79681738e6e2254,241.21100917431193
6c465bdcbdca5d8f0d189b3a916dd4147ae0224ff2973c717fb6ff050c5a06ef,178.0
5595873fb553a53bf7933d2ba01f18acd43e7e470ac57df45ccbd38256d62d6e,100.47798742138365
b9d0cfcc08b3f14fc5f63be95e2ffb39533fd1c42053be888dfbb9aa3457765a,123.80357142857143
1c8499210a658efa56ae4639050bb125059dc871b07387670c6c57329294e4fd,252.5
6e5fa8443a86d07451060c221acb3793f91694d792b5e8941d578e89318273ef,80.7816091954023
1ccd5f2b3d464a2501a52ff5bc50c92d9823cc371e271053ed2eba853fd1ff75,88.72131147540983
233cd053b8fac56250ad6592c289b78892c4dd2fdb87aa9fb9985857668e56b7,278.3333333333333
d4225cdeb30ca8739c4529414f34dc63976752fb2e2c0c42aaaf09c6c34f9e82,78.60759493670886
6d24cd715a0c955f1a394a1ccb286ca8442135fe9128cc397cd4bab182f864a6,315.0
e26df3b1a3776506b7dae26e7d1f8f11151945ad9cc53be0669e7adffe4a46e8,105.36111111111111
4393f798716fc065834513a14e398cb0f2c471fdf1bf30eafe31e5de5469eed4,201.375
3604a5ad3af7a8a4d63c71f929a16dbe1e7e0f9b45551ac47ed9ed66ed9513fd,211.5
e11d6c9dac169967b4cce92f490f742f160876aef4631557e5d829b7d4df49d9,64.51020408163265
4fd318decbd7b254a51f4a19f1daa75d0375af1894c407d15e83088d5ef11e89,144.5
933bf14af7cf3c3e831f2b18030cf7e8590fb6e4c8faba1281d0f143802b5d17,100.90104166666667
96e6d6b061263dd306a76e530c87c76269db196d73d4c8e107c11486e706f72f,100.30496453900709
d1ea5725a16c66b9ed88ec1383f84ccbd4bdf8c79387c53bc43014a9cc5d163e,75.625
aaea22affc48ed7c089fe31ba06f38435a86e2e6d37716e86824feeaa17529ef,99.35238095238095
019d7ead7afdfd4a96f63c6e15b0fec6c62d30ee080a687b18c70009db5f377f,171.30434782608697
2a26ad0d12aefa0a59d40c3c8fd5d79b7b3a975839570415fe88621d5d7b8bc4,278.15384615384613
a72088d42d48c951b9d502984d324c0d1057c95e73d822d2e420a0b2541e8673,260.1666666666667
0797d2e62834af5738124151b658211749e2d45ae01b7ce49a3e3afb3ff2fe16,89.89583333333333
fa52d9c35d2e32d10d9ea94cb4a2b59f80224f1f8728b5b5c7b17d5a02cd8656,118.0
2b1b5b48a82c85ca98562b6a0284bc018d7e5835999e5ebbdc34c133cc76d531,110.68275862068965
344af2ec2e79935f501b9c00d9f6aec09c1782d849cb66e0264b7d382981757f,89.89583333333333
591a5e6d27bcaaf322cf88c8d6cb25ecb16cca087ff330f50207348642995e0f,98.74657534246575
7746fbf7cfab8f02994d6948d3085dfb08bc04b965df4f27b045e80fcf0ded4e,110.68275862068965
6cf88a7ee15a5990077ded2c5324f2ccb3f7ef22a19157560474637ebd9782f7,118.0
016b5b984b963ad80fadd3fdad01f6b76bf0c37e510def85b4cb8632ecf1a784,54.34415584415584
50d04c27ecdcb7b4c9c1cfbdb0f107c7d467bf5b26b5e05af43fc585f8004b9f,85.1864406779661
d5c55a6766fa8646d266be8cd798e5f57726f1bf533799a6d7d8c27fe4888a73,97.12048192771084
b76a87fbccaf3b0a11e5bd7c1c151aa23de392726e05cb595f7ce363de4523d7,83.5
846e70b05e40869e7e93da6a11149f147d88843f40c3fed4c0335b8b3d7993a5,75.4795918367347
8fe9240531671e52e20149f6e58964c5f54eea1724fce5ce67af7c68f9580901,87.42307692307692
66dc5eb215430acd1bc3ef0993266b0678ed54e539970af0d94626db7e37e0a5,97.12048192771084
cda295b1ae3c90ab708b32d8cb497dd184137a95c0c0fcb5a2ec3d08151dc58a,192.5185185185185
7ae8fe49fab660ead3514c2a39fd3f9507ad91728be6a37e9bfbcbe582bec44b,732.1428571428571
d05cb40907da4b6044fdf72a11e310f98aaabca150350c58a1fb7e91e800f8fb,847.75
3917a04eb07e29d41e9be608f416a3819399dd345b3fe0f646481f7367a9b425,1577.3333333333333
970f03f3db60bd161d89a08ab5abcd575dc21d733b13c5271a2ac56c30973523,87.13461538461539
7436c65cb2966ab65fac57984f102f960ca296c44c1ebeecfc4ccab254f3fd80,313.4
a3fb2d44f8e09e68138512dc80625b4cd269efb04adc79e6f1cc15ed88a6e65b,1617.6666666666667
a9291643f095f6d66139604aefc7734b0c373b8277c17f42c52113152964f442,54.34415584415584
7ef3ecbad74ebecb25526e77027c99e5bfaf9c2d975b2ffcb11ecaa3567b80e6,47.66525423728814
6cacf0c09f631b2dd02d557faf2a36a7a24da062c14fbd026260e7b4bcbd44d3,90.1125
0b718140daa313c5235d05099db7aede0c8cad21dbac610d83fcaea9431e7c72,24.0
